,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
83,1248218153227780096,https://twitter.com/sana91983188/status/1248218153227780096,sana91983188,,1,2,@realDonaldTrump @DewsNewz @libertytarian @davidicke,#NoMoreLockdown #5GCoronavirus #5G #5gtruth #Covid19Walkout #Plandemic,,2020-04-09 11:56:13+00:00,#NoMoreLockdown @realDonaldTrump @DewsNewz @libertytarian @davidicke #5GCoronavirus #5G #5gtruth #Covid19Walkout The Covid-19 #Plandemic is meant to enslave humanity.
84,1248134466767331335,https://twitter.com/SamuelButtner1/status/1248134466767331335,SamuelButtner1,,1,0,,#5GinNigeria #5Gtruth #5GCoronavirus,,2020-04-09 06:23:40+00:00,an Environmental Biologist answers questions regards the safety of 5G - starts by 7 min into the video #5GinNigeria #5Gtruth #5GCoronavirus
85,1248121934556037122,https://twitter.com/joerg7082/status/1248121934556037122,joerg7082,hackerb0t,0,0,,#5GCoronavirus #COVID19 #COVID1984 #coronavirus #5gtruth,,2020-04-09 05:33:52+00:00,#5GCoronavirus #COVID19 #COVID1984 #coronavirus #5gtruth One Side of the 5G Dice... One Ring to RULE them All 
86,1248114134249586698,https://twitter.com/BNorthAKA/status/1248114134249586698,BNorthAKA,,1,1,,#5gtruth #5gconspiracy #5gnutcasesareflateartherswithoutatelescope #5gstupidestshitever,,2020-04-09 05:02:53+00:00,After studying the internet.. I realize that Epstein didn't kill himself. 5G did it. #5gtruth #5gconspiracy #5gnutcasesareflateartherswithoutatelescope #5gstupidestshitever
87,1248107673146384385,https://twitter.com/BitcoinEmpireCg/status/1248107673146384385,BitcoinEmpireCg,,0,0,,#5GTOWERS #Plandemic #Scamdemic #5gtruth,,2020-04-09 04:37:12+00:00,"Oh yeah and 5. Burn down #5GTOWERS, blame it on ""conspiracy theorists"" That should do it. #Plandemic #Scamdemic #5gtruth"
88,1248095794500165632,https://twitter.com/InfoWarriorAwak/status/1248095794500165632,InfoWarriorAwak,jenniferatntd,0,0,,#5G #5gtruth #radiationkills,,2020-04-09 03:50:00+00:00,Huawei (IT IS THE CELL PHONE FREQUENCIES VIBRATING CELLS and opening them up for viral infections) #5G #5gtruth #radiationkills &amp; that is just my personal opinion @jackass
89,1248091843474214912,https://twitter.com/DennisMunene44/status/1248091843474214912,DennisMunene44,,1,0,,#InsideJob #5G #ConspiracyTheories #5gtruth #5GMindControl #Psyop #5Gvirus #OperationMockingbird,,2020-04-09 03:34:18+00:00,"The same media houses that discredited the fact that 9/11 was an #InsideJob are the same media houses that will discredit #5G health concerns as mere #ConspiracyTheories!!! How blatant, obvious &amp; predictable is that?!! #5gtruth #5GMindControl #Psyop #5Gvirus #OperationMockingbird"
90,1248069123063664648,https://twitter.com/ThaShyftyOne/status/1248069123063664648,ThaShyftyOne,,0,1,,#coronavirus #5g #5GMindControl #5gtruth #covid19hoax #jinkies #IveFoundAClue,,2020-04-09 02:04:01+00:00,Attention all #coronavirus conspirators: We have found the person responsible for the satanic #5g agenda. His name is.... RED HERRING! #5GMindControl #5gtruth #covid19hoax #jinkies #IveFoundAClue
91,1248062940030402560,https://twitter.com/TravsUniverse/status/1248062940030402560,TravsUniverse,,0,0,,#5GKILLS #5GMindControl #5Gvirus #5gtruth #5Gradiation,,2020-04-09 01:39:27+00:00,OMG watch this video!!! Only :38 seconds #5GKILLS #5GMindControl #5Gvirus #5gtruth #5Gradiation
92,1248037587488509952,https://twitter.com/NikkiSasha2018/status/1248037587488509952,NikkiSasha2018,,0,0,,#lockdownextension #BernieDropOut #SingleLadiesChallenge #Biden2020 #BernieBros #coronavirus #COVID #HealthcareHotties #Passover #5GTOWERS #5G #5GKILLS #5Gvirus #5GisON #5gtruth #5gconspiracy #5GMindControl,,2020-04-08 23:58:42+00:00,What is this? #lockdownextension #BernieDropOut #SingleLadiesChallenge #Biden2020 #BernieBros #coronavirus #COVIDー19 #HealthcareHotties #Passover #5GTOWERS #5G #5GKILLS #5Gvirus #5GisON #5gtruth #5gconspiracy #5GMindControl
93,1248033965954543618,https://twitter.com/DennisMunene44/status/1248033965954543618,DennisMunene44,,3,7,,#5G #extinction #5gtruth #5gconspiracy #5GProtest #5GCoronavirus #5G #5G #5GisON,,2020-04-08 23:44:19+00:00,"If birds & bees can't withstand this #5G assault, then how about humans? This will be a gradual #extinction event for humankind as we know it, such as in a prolonged nuclear explosion.#5gtruth #5gconspiracy #5GProtest #5GCoronavirus #5G反対 #5G危険 #5GisON"
94,1248027310151720960,https://twitter.com/Hamilton123123/status/1248027310151720960,Hamilton123123,,0,0,,#HomeTime #5g #5gtruth #5GTOWERS #5GKILLS #JoeExotic #JoeExotic #TigerKing #TigerKing #TigerKingNetflix #TigerKingNetflix #DonaldTrump #CaroleBaskin #CaroleBaskinKilledHerHusband #cabinfever #lockdown #coronavirus #COVID #COVID19 #challenge #StayHome #StayHome,,2020-04-08 23:17:52+00:00,Rare tiger king 5g footage!The Truth! https://www.youtube.com/watch?v=FSC_JmhVZpc&amp;t=52s #HomeTime #5g #5gtruth #5GTOWERS #5GKILLS #JoeExotic #TigerKing #TigerKingNetflix #DonaldTrump #CaroleBaskin #CaroleBaskinKilledHerHusband #cabinfever #lockdown #coronavirus #COVIDー19 #COVID19 #challenge #StayHome
95,1247957887374307328,https://twitter.com/verybadneuro/status/1247957887374307328,verybadneuro,realwithah,0,0,@BoingBoing,#verybadneuro #5gtruth #5GTOWERS #bigclivedotcom,,2020-04-08 18:42:00+00:00,"This is well intended, but still #verybadneuro. Here's a great video giving the #5gtruth, explaining why #5GTOWERS are not a concern for brain damage, and why radio waves generally are a poor choice for death rays: https://boingboing.net/2020/04/08/5g-radio-waves-are-a-poor-choi.html (from #bigclivedotcom via @BoingBoing)"
96,1247945952725532673,https://twitter.com/ross_robinette/status/1247945952725532673,ross_robinette,,0,0,,#5G #5GTruth #WednesdayThoughts,,2020-04-08 17:54:35+00:00,We used to sit on green boxes all day. Now some of y'all afraid if 5G towers 😂 #5G #5GTruth #WednesdayThoughts
97,1247931022190080000,https://twitter.com/dnawithkara/status/1247931022190080000,dnawithkara,dnawithkara,0,0,,#coronavirus #5gtruth,,2020-04-08 16:55:15+00:00,LOVE is ALL we Need #coronavirus #5gtruth 5G PROTECTION 
98,1247927985136717825,https://twitter.com/_ThaJustice/status/1247927985136717825,_ThaJustice,Mike_IMC,0,0,,#5gtruth #5g,,2020-04-08 16:43:11+00:00,Transforming the medical field in a way to provide work (i.e. sick people)? Do we all live in a world size microwave? Please do the research first on health risk and then roll-out. Not the other way around.. 🤔 #5gtruth #5g
99,1247918928606769152,https://twitter.com/dotkreb/status/1247918928606769152,dotkreb,,0,0,@realDonaldTrump,#5g #5gtruth #5GKILLS #5Gradiation #5Gvirus #TruthMatters,,2020-04-08 16:07:12+00:00,#5g #5gtruth #5GKILLS #5Gradiation #5Gvirus #TruthMatters @realDonaldTrump please don't choose to ignore the facts. This is going to effect EVERYONES health. And in turn EVERYONES freedom.
100,1247914205212299268,https://twitter.com/B4TTL3S/status/1247914205212299268,B4TTL3S,,2,6,,#5gtruth,,2020-04-08 15:48:26+00:00,"5G causes you to try to squeeze ketchup on your plate, but it doesn’t come out because it’s a new bottle and you forgot to take the little foil cap off. #5gtruth"
101,1247894130463625222,https://twitter.com/takeitev/status/1247894130463625222,takeitev,,0,1,,#5G #5GCoronavirus #5GKILLS #5gtruth #5Gvirus #youreatosser,,2020-04-08 14:28:40+00:00,"I love Clive. Btw, if you think 5G is bad for us - please schedule a mental specialist appointment - cos the problem lies in your brain. https://www.youtube.com/watch?v=Du8yQeQdMBk #5G #5GCoronavirus #5GKILLS #5gtruth #5Gvirus #youreatosser"
102,1247886467222745088,https://twitter.com/ConquistadorBob/status/1247886467222745088,ConquistadorBob,,0,2,,#5G #coronavirus #5gtruth #5GCoronavirus #5GTOWERS,,2020-04-08 13:58:13+00:00,5G causing Corona has opened my eyes to the fact that visible light causes death. Every human who has died saw light or was hit by light... Visible light is also a high frequency radiation. Live in a dark cave forever people!!!!! #5G #coronavirus #5gtruth #5GCoronavirus #5GTOWERS
103,1247885598079119364,https://twitter.com/dotkreb/status/1247885598079119364,dotkreb,,0,0,,#5G #5GKILLS #5gtruth,,2020-04-08 13:54:45+00:00,My prayer is that 5G is taken down before we lose thousands of lives due to ignorance and convenience. Share this with you family and friends please. #5G #5GKILLS #5gtruth 
104,1247870790575501312,https://twitter.com/DevelopPerspect/status/1247870790575501312,DevelopPerspect,,1,1,,#5gtruth #5g #technology #AI #awareness #developperspective,,2020-04-08 12:55:55+00:00,"Misuse of AI, Big Tech Law Suit, check out the snippet... #5gtruth #5g #technology #AI #awareness #developperspective"
105,1247868467421773824,https://twitter.com/CALEBHITT/status/1247868467421773824,CALEBHITT,,0,0,,#TheGrid #grid #TheCell #lockdownextension #COVID #COVID #coronavirus #CoronavirusPandemic #Corona #Coronavirustruth #covidtruth #5GCoronavirus #5GKILLS #5GMindControl #5Gvirus #5GTOWERS #5gtruth #5gconspiracy #5Grollout,,2020-04-08 12:46:41+00:00,We’re all living in a movie now https://youtu.be/l7WtmB-QA5w #TheGrid #grid #TheCell #lockdownextension #COVID #COVIDー19 #coronavirus #CoronavirusPandemic #Corona #Coronavirustruth #covidtruth #5GCoronavirus #5GKILLS #5GMindControl #5Gvirus #5GTOWERS #5gtruth #5gconspiracy #5Grollout
106,1247860187433746433,https://twitter.com/RuthRomano/status/1247860187433746433,RuthRomano,SizweLo,0,0,,#5gtruth,,2020-04-08 12:13:47+00:00,There is no data to say 5G will not harm humans or animals but plenty of data to suggest otherwise. 5G must be stopped #5gtruth 
107,1247772140180389892,https://twitter.com/CharzMoritz/status/1247772140180389892,CharzMoritz,,0,0,,#5GTruth,,2020-04-08 06:23:55+00:00,"How to reject 5G without violence 1) move to an island / less developed country without 5G if you can work remotely 2) don’t buy 5G devices , buy the iPhone 6 if your current phone breaks 3) if you have to study / work in your current city, avoid living near 5G towers #5GTruth"
