,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
0,1270284797538004993,https://twitter.com/standwithHK974/status/1270284797538004993,standwithHK974,MPIainDS,0,0,,#SayNoToChina #NoHuaWei,,2020-06-09 09:21:11+00:00,#SayNoToChina #NoHuaWei anymore
1,1269735817221562368,https://twitter.com/FenellaSung1/status/1269735817221562368,FenellaSung1,M_Johnston1,1,2,@M_Johnston1 @JustinTrudeau @cafreeland @NavdeepSBains @DLeBlancNB @JohnMcKayLib @AndrewScheer @ErinOTooleMP @PeterMacKay @theJagmeetSingh @ElizabethMay,#NoHuawei #NoHuawei5G #CCPChina #5GCanada #5G #MengWanzhou #CCPGlobalBully #cdnpoli #cdnfp #canpoli #infrastructure,,2020-06-07 20:59:44+00:00,"Well said, @M_Johnston1! #NoHuawei #NoHuawei5G #CCPChina #5GCanada #5G #MengWanzhou #CCPGlobalBully #cdnpoli #cdnfp #canpoli @JustinTrudeau @cafreeland @NavdeepSBains @DLeBlancNB @JohnMcKayLib #infrastructure @AndrewScheer @ErinOTooleMP @PeterMacKay @theJagmeetSingh @ElizabethMay"
2,1269694215446880256,https://twitter.com/MTBRiderSS/status/1269694215446880256,MTBRiderSS,,0,0,@YouTube @TELUS @Rogers,#nohuawei,,2020-06-07 18:14:25+00:00,"Chinese born, Former Canadian Miss World Anastasia Lin on ""A New Cold War With China"" | Debate Speech https://youtu.be/-6MKteyPuLM via @YouTube. Must watch. @Telus @Rogers #nohuawei"
3,1269659807855734784,https://twitter.com/DanielHuculak/status/1269659807855734784,DanielHuculak,Huawei,0,0,,#NoHuawei,,2020-06-07 15:57:41+00:00,#NoHuawei 
4,1269355236180865031,https://twitter.com/RyBabb/status/1269355236180865031,RyBabb,,1,3,,#NoHuawei,,2020-06-06 19:47:26+00:00,🇨🇦 #NoHuawei 🇨🇦 
5,1268661443492110337,https://twitter.com/FenellaSung1/status/1268661443492110337,FenellaSung1,M_Johnston1,0,0,,#NoHuawei #NoHuawei5G #FiveEyes,,2020-06-04 21:50:33+00:00,"Again, #NoHuawei! #NoHuawei5G #FiveEyes"
6,1268402038859161600,https://twitter.com/ADBYNOT/status/1268402038859161600,ADBYNOT,,1,0,,#canpoli #cdnpoli #nohuawei,,2020-06-04 04:39:46+00:00,#canpoli #cdnpoli #nohuawei 
7,1268249188833230848,https://twitter.com/vancanucksgo/status/1268249188833230848,vancanucksgo,,0,0,@SpokespersonCHN @HuXijin_GT,#CPCHuawei #yiluhaozou #nohuawei #bellcanada #5G #telecom #Canada #Ericsson #Huawei,,2020-06-03 18:32:24+00:00,RIP #CPCHuawei #yiluhaozou @SpokespersonCHN @HuXijin_GT Bell and Telus snub Huawei in move to build 5G network in Canada | CBC News https://www.cbc.ca/news/business/bce-5g-ericsson-1.5594601?__vfz=medium%3Dsharebar #nohuawei #bellcanada #5G #telecom #Canada #Ericsson #Huawei
8,1267959862417227776,https://twitter.com/FenellaSung1/status/1267959862417227776,FenellaSung1,1939repeated,0,7,,#Bell #Telus #Rogers #NoHuawei #NoHuawei5G,,2020-06-02 23:22:43+00:00,"I am sure if we consumers join force to boycott, the service providers will have to listen. #Bell #Telus #Rogers #NoHuawei #NoHuawei5G"
9,1267928655876898816,https://twitter.com/FenellaSung1/status/1267928655876898816,FenellaSung1,,0,1,@TELUS,#Bell #5G #NoHuawei #NoHuawei5G #5GCanada #BCE #Telus,,2020-06-02 21:18:43+00:00,"Hey #Bell: You still haven’t ruled out Huawei. So that you know, I will terminate all of your services in my household if you include Huawei in any of your #5G equipment or network. #NoHuawei #NoHuawei5G #5GCanada #BCE #Telus ⁦@TELUS⁩"
10,1267900673569337344,https://twitter.com/FenellaSung1/status/1267900673569337344,FenellaSung1,WestcoastWood,0,1,@TELUS @JustinTrudeau @cafreeland @WestcoastWood @BIVnews,#BellCanada #NoHuawei #NoHuawei5G,,2020-06-02 19:27:31+00:00,"Yay! You made the right decision, @TELUS &amp; #BellCanada! 👍👍👏👏💪💪🙏🙏🙏 #NoHuawei #NoHuawei5G @JustinTrudeau @cafreeland @WestcoastWood @BIVnews"
11,1267872081368084482,https://twitter.com/ira_nasc/status/1267872081368084482,ira_nasc,SpencerFernando,2,7,@TELUS @Bell,#NoHuawei,,2020-06-02 17:33:54+00:00,Great! If @TELUS doesn’t show the same commitment I’ll migrate to @Bell #NoHuawei
12,1267854259426488320,https://twitter.com/FenellaSung1/status/1267854259426488320,FenellaSung1,Mark3Ds,0,1,,#NoHuawei #NoHuawei5G,,2020-06-02 16:23:05+00:00,Same for Bell Canada. Good for them! #NoHuawei #NoHuawei5G
13,1267848892667662336,https://twitter.com/FenellaSung1/status/1267848892667662336,FenellaSung1,,0,0,@TELUS @JustinTrudeau @cafreeland @NavdeepSBains @ErinOTooleMP @PeterMacKay @theJagmeetSingh,#Bell #Ericsson #5G #NoHuawei #NoHuawei5G,,2020-06-02 16:01:46+00:00,"👏👍to #Bell, which selects #Ericsson, not Huawei, to build #5G. What about you, ⁦@TELUS? #NoHuawei #NoHuawei5G ⁦@JustinTrudeau⁩ ⁦@cafreeland⁩ ⁦@NavdeepSBains⁩ ⁦⁦⁦@ErinOTooleMP⁩ ⁦@PeterMacKay⁩ ⁦@theJagmeetSingh⁩ https://www.cbc.ca/news/business/bce-5g-ericsson-1.5594601"
14,1267844422215118856,https://twitter.com/leevivian8/status/1267844422215118856,leevivian8,,0,0,,#5G #NoHuawei,,2020-06-02 15:44:00+00:00,"Bell selects Ericsson, not Huawei, to build 5G cellular network https://www.cbc.ca/news/business/bce-5g-ericsson-1.5594601 #5G #NoHuawei"
15,1267829164809183236,https://twitter.com/BrindusaB1/status/1267829164809183236,BrindusaB1,VassyKapelos,0,1,,#BellCanada #NoHuawei #ChineseGovernment #MinorityLiberalGovernment,,2020-06-02 14:43:22+00:00,#BellCanada #NoHuawei Interesting to say the least ... Will the #ChineseGovernment wave its angry finger at the #MinorityLiberalGovernment ...
16,1267622589783879682,https://twitter.com/GG_DoubleG/status/1267622589783879682,GG_DoubleG,KenHu_Huawei,0,0,,#nohuawei,,2020-06-02 01:02:31+00:00,CCP can piss off. #nohuawei
17,1266793252411314177,https://twitter.com/Karen22912/status/1266793252411314177,Karen22912,jaysrule22,2,2,,#TrudeauMustGo #ChinaLied #NoHuawei,,2020-05-30 18:07:01+00:00,"We need to figure this out, TONS of new foreign voters Non Secure elections ZERO fiscal accountability Foreign interference and influence UN Admires China Minority Gov. means NOTHING Eroding Freedoms #TrudeauMustGo #ChinaLied #NoHuawei "
18,1266367669738995713,https://twitter.com/BroderWriter/status/1266367669738995713,BroderWriter,JohnBlaxland1,0,2,,#NoHuawei,,2020-05-29 13:55:55+00:00,"Yay, Taiwan! More of this alternative-to-Chinese-spyware, please. #NoHuawei"
19,1266232224153665540,https://twitter.com/tjydjgddcb/status/1266232224153665540,tjydjgddcb,SenatorLankford,0,0,,#NoHuaWei,,2020-05-29 04:57:42+00:00,"And more important, stay with HuaWei! #NoHuaWei"
