,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
0,1270425788425396231,https://twitter.com/Tripdafame/status/1270425788425396231,Tripdafame,,0,1,,#5gvirus #5Gtruth #coronavirus,,2020-06-09 18:41:25+00:00,If you don’t realize by now that Covid-19 was a false flag idk wtf to tell you other than you are brainwashed. And 👇this is all I need. I don’t even need to give evidence regarding any “conspiracy theories” anymore. #5gvirus #5Gtruth #coronavirus
1,1269889567483670529,https://twitter.com/Tripdafame/status/1269889567483670529,Tripdafame,,0,0,@ValidusVerum,#5Gvirus,,2020-06-08 07:10:40+00:00,Bro this just proves without a shadow of a doubt Covid-19 was both a staged and orchestrated 5G cover-up This really puts the cherry on the icing on the cake @ValidusVerum Also tagging #5Gvirus puts a “get the facts about Covid-19” label on the tweet..nothing suspicious there.. 
2,1269718131749994497,https://twitter.com/gysvok/status/1269718131749994497,gysvok,ctrlcreep,0,0,,#5GVIRUS,,2020-06-07 19:49:27+00:00,#5GVIRUS
3,1269522549471354886,https://twitter.com/Tripdafame/status/1269522549471354886,Tripdafame,tom_cross2,0,0,,#fifa20sucks #covid19hoax #5Gvirus #covid19fifascripting,,2020-06-07 06:52:17+00:00,I get it because they’re both scripted #fifa20sucks #covid19hoax #5Gvirus #covid19fifascripting
4,1268596751461683201,https://twitter.com/Tripdafame/status/1268596751461683201,Tripdafame,,0,0,,#5Gvirus,,2020-06-04 17:33:29+00:00,You know if you tag #5Gvirus twitter links a “get the facts about Covid-19” to your post. Isn’t that a little suspicious?
5,1268232754409308160,https://twitter.com/OWSLEYBEATS/status/1268232754409308160,OWSLEYBEATS,DrHeardGarris,0,0,,#5gvirus,,2020-06-03 17:27:05+00:00,smartphones spread mental illness? :\ hmm #5gvirus
6,1267939291440824321,https://twitter.com/CrepeFruitLoops/status/1267939291440824321,CrepeFruitLoops,Bill_Owen,1,1,,#5Gvirus,,2020-06-02 22:00:58+00:00,#5Gvirus
7,1267879276281552896,https://twitter.com/lena76300134/status/1267879276281552896,lena76300134,,0,0,@lopezobrador_,#5GVirus #5Gcoronavirus #NOM #NWO #noalnuevoordenmundial #Fuera5GDeMexico #SARS_COV_2 #5GMata #5GKill,,2020-06-02 18:02:30+00:00,"El #5GVirus sigue avanzando en la oscuridad, mientras estamos confinados, Miles de antenas #5Gcoronavirus son puestas de noche!;Todo lo permitió @lopezobrador_ ,empieza a entregar a los mexicanos al #NOM #NWO #noalnuevoordenmundial #Fuera5GDeMexico, #SARS_COV_2 !,#5GMata #5GKill"
8,1267661665581105153,https://twitter.com/Tripdafame/status/1267661665581105153,Tripdafame,billy75006906,3,2,,#Minneapolis #dcblackout #AmericaOrTrump #neverforget1984 #JusticeForGeorgeFloyd #MartialLaw2020 #DictatorTrump #coronavorus #covid19 #5G #5Gvirus #Ebola,,2020-06-02 03:37:47+00:00,#Minneapolis #dcblackout #AmericaOrTrump #neverforget1984 #JusticeForGeorgeFloyd #MartialLaw2020 #DictatorTrump #coronavorus #covid19 #5G #5Gvirus #Ebola
9,1266327308551327744,https://twitter.com/ravi_singh0609/status/1266327308551327744,ravi_singh0609,,0,0,,#5Gvirus #koronavirus #covid19,,2020-05-29 11:15:32+00:00,"This world can be such questionable sometimes, in many issues. #5Gvirus #koronavirus #covid19"
10,1266006997591154689,https://twitter.com/OWSLEYBEATS/status/1266006997591154689,OWSLEYBEATS,miqbalnov,0,0,,#5GVIRUS,,2020-05-28 14:02:44+00:00,ANY EVIDENCE? IT LOOKS LIKE AN EPIC COMMUNIST CHINESE PLOT!! :\ MEH #5GVIRUS
11,1265911411991097344,https://twitter.com/SivuthuMandixo1/status/1265911411991097344,SivuthuMandixo1,TheAgenda_SABC,2,3,,#COVID19 #5g #5G #5GTOWERS #5GKILLS #5Gvirus #SkeemSaam #Uzalo #Lockdown3,,2020-05-28 07:42:54+00:00,"We must remember #COVID19 is only a few months old &amp; its cause hv never been PROVEN. 1000s of scientists believe its caused by #5g. Until #5G is PROVED 100% safe, ALL #5GTOWERS shud be switched OFF esp in WC. What hv we got to lose? #5GKILLS #5Gvirus #SkeemSaam #Uzalo #Lockdown3"
12,1265660578195894273,https://twitter.com/OWSLEYBEATS/status/1265660578195894273,OWSLEYBEATS,Huawei,0,0,,#5GVIRUS #CAPITALISMWORKS,,2020-05-27 15:06:11+00:00,SERIOUSLY SHOW ME THE STUDIES!! WE DO NOT WANT TO BE YOUR LAB RAT$$$!! :\ WHO ARE YOU ANYWAYS?? #5GVIRUS #CAPITALISMWORKS
13,1265198759849291777,https://twitter.com/Victoria05061/status/1265198759849291777,Victoria05061,,1,1,@UniNoticias @Hispantv @BluRadioCo @teleSURtv @LaTele_Letal @BluRadioCo @Citytv,#QuedateEnCasaALa1 #SALI #TuCasaTuCancha #5Gvirus #Colombia #NoMasEstoEsGuerra #Ecuador #Allende #Bolivia #Italia #Carabobo #plandemia #Stop5G #Despertar #QAnons #Patriotas #Honduras #Guayaquil,,2020-05-26 08:31:05+00:00,#QuedateEnCasaALa1 #SALI 🤣#TuCasaTuCancha #5Gvirus 🤔#Colombia #NoMasEstoEsGuerra #Ecuador #Allende #Bolivia #Italia #Carabobo #plandemia #Stop5G #Despertar #QAnons #Patriotas #Honduras #Guayaquil @UniNoticias @Hispantv @BluRadioCo @teleSURtv @LaTele_Letal @BluRadioCo @Citytv
14,1265164053401362432,https://twitter.com/brownieswithj/status/1265164053401362432,brownieswithj,kate_awakening,0,0,,#Wuhan #Revolution #WeThePeople #CCP_is_terrorist #CCP #5Gvirus #5Gkills #5GMindControl #5G #5gismassmurder #ChinaLiedAndPeopleDied,,2020-05-26 06:13:10+00:00,#Wuhan we stand with your #Revolution #WeThePeople #CCP_is_terrorist #CCP 🇨🇳 🐍 #5Gvirus #5Gkills #5GMindControl #5G導入に抗議します #5gismassmurder #ChinaLiedAndPeopleDied 🧐
15,1264998046305341441,https://twitter.com/lena76300134/status/1264998046305341441,lena76300134,,0,1,@lopezobrador_,#LopezDestruyendoMexico #M #NuevoOrdenMundial #ONU #5GVirus #5GKill #5GCancer #SARSCoV2 #Covid19_mx,,2020-05-25 19:13:31+00:00,"Eres un ""Traidor"" #LopezDestruyendoMexico @lopezobrador_!; entregas a #México al #NuevoOrdenMundial de la #ONU y anexos!; permites el #5GVirus #5GKill #5GCancer!; HIPÓCRITA, LOBO CON PIEL DE CORDERO!, COMUNISTA COBARDE!, #SARSCoV2 #Covid19_mx"
16,1264632339751153664,https://twitter.com/Q_Ashbrit/status/1264632339751153664,Q_Ashbrit,Jeroen99271706,0,0,,#5GVirus,,2020-05-24 19:00:20+00:00,#5GVirus
17,1264410402697482241,https://twitter.com/lena76300134/status/1264410402697482241,lena76300134,,0,0,@lopezobrador_,#SkyNet #SkyNet #SKyNet #SkyNet #SKyNet #skynet #SKyNet #SkyNet #SKyNet #SkyNet #5GVirus #COVID2019mx #ChinaLiedPeopleDied #ChinaMustPay #Chinazi #China_is_terrorist,,2020-05-24 04:18:26+00:00,"#SkyNet #SkyNet, #SKyNet #SkyNet #SKyNet #skynet #SKyNet #SkyNet #SKyNet #SkyNet #5GVirus #COVID2019mx #ChinaLiedPeopleDied #ChinaMustPay #Chinazi #China_is_terrorist @lopezobrador_"
18,1264404650414964737,https://twitter.com/lena76300134/status/1264404650414964737,lena76300134,,0,0,,#skynet #5GKill #5GVirus #SARS_CoV_2 #ChinaMustPay,,2020-05-24 03:55:34+00:00,Ahora sí el mundo tendrá su #skynet 🤣🤭🤭 #5GKill! #5GVirus #SARS_CoV_2 #ChinaMustPay
