,id,permalink,username,to,retweets,favorites,mentions,hashtags,geo,date,text
71,1246557694791577600,https://twitter.com/WillowsWebAstro/status/1246557694791577600,WillowsWebAstro,,0,1,,#Stop5G #5G #5Gdangers #EMF #EMFdangers #energyweapons,,2020-04-04 21:58:09+00:00,"INTERNATIONAL APPEAL - Stop 5G on Earth and in Space There are 224,762 signatories from 210 nations and territories as of April 4th, 2020 https://www.5gspaceappeal.org/the-appeal?fbclid=IwAR2EpZbIzYj4IlgqWPJdP9atGGmT2bY8gSPBKLYf_VuC_cqmITWJr_tgSs8 #Stop5G #5G #5Gdangers #EMF #EMFdangers #energyweapons"
72,1246556602020147201,https://twitter.com/WillowsWebAstro/status/1246556602020147201,WillowsWebAstro,,0,1,,#Stop5G #5G #energyweapons #EMF #EMFdangers #5Gdangers,,2020-04-04 21:53:48+00:00,"Response I got from a city councilor who calls 5G health concerns and the 1,000+ studies showing health damage from EMFs ""fake news"": https://www.ruqqus.com/post/5ib #Stop5G #5G #energyweapons #EMF #EMFdangers #5Gdangers"
73,1246555827357528070,https://twitter.com/CALEBHITT/status/1246555827357528070,CALEBHITT,,0,0,,#covidhoax #covidtruth #CoronaHoax #coronatruth #CoronaVirusHOAX #Coronavirustruth #fakepeople #FakeNews #fakevirus #FakeNewsMedia #FakePandemic #Faker #fakealert #5GDangers #5GCoronavirus #5GKILLS #5GMindControl #5Gvirus #virushoax,,2020-04-04 21:50:43+00:00,Amen sister! https://youtu.be/BmDzNfeZ_-k #covidhoax #covidtruth #CoronaHoax #coronatruth #CoronaVirusHOAX #Coronavirustruth #fakepeople #FakeNews #fakevirus #FakeNewsMedia #FakePandemic #Faker #fakealert #5GDangers #5GCoronavirus #5GKILLS #5GMindControl #5Gvirus #virushoax
74,1246514736344313856,https://twitter.com/CAMILA_PERSON/status/1246514736344313856,CAMILA_PERSON,,0,0,@knalquestionese @Astro_Pontes,#5G #5GDangers,,2020-04-04 19:07:26+00:00,5G CHINÊS - É QUESTÃO DE SEGURANÇA NACIONAL https://youtu.be/Mg_FnyiRk3A @knalquestionese @Astro_Pontes #5G #5GDangers
75,1246413549880123393,https://twitter.com/ONLY_LIGHT2020/status/1246413549880123393,ONLY_LIGHT2020,,0,0,@NicolaSturgeon @alisonthewliss @Glasgow_Live,#5GAwareness #5GDangers #5GRadiation #5GTowersGlasgow,,2020-04-04 12:25:22+00:00,"@NicolaSturgeon @alisonthewliss @Glasgow_Live #5GAwareness #5GDangers #5GRadiation #5GTowersGlasgow who even wanted 5G? 4G is more than suffice, we deserve more information on the new 5G tech, if it’s safe, make a public awareness campaign w/ hard facts, hold yourself accountable"
76,1246245370931208194,https://twitter.com/HumanMick/status/1246245370931208194,HumanMick,,0,2,,#5GKILLS #5GCoronavirus #5GMindControl #5G #5GDangers,,2020-04-04 01:17:05+00:00,"You might be excited about 5G, but think about the consequences it has for our seniors who fought for our freedom. My grandpa can't even leave the house anymore. #5GKILLS #5GCoronavirus #5GMindControl #5G #5GDangers "
77,1246224741565747200,https://twitter.com/suzann_ortega/status/1246224741565747200,suzann_ortega,frankieXmonroe,0,0,,#5GDangers,,2020-04-03 23:55:06+00:00,Sorry that you’re a one-dimensional thinker. #5GDangers
78,1246224561009332224,https://twitter.com/suzann_ortega/status/1246224561009332224,suzann_ortega,frankieXmonroe,0,0,,#5GDangers #5Grollout,,2020-04-03 23:54:23+00:00,"No, not really. His information is actually pretty valuable to those of us who have retained our critical thinking skills... 🤦🏻‍♀️. #5GDangers #5Grollout"
79,1245933974326775808,https://twitter.com/news_redux/status/1245933974326775808,news_redux,,1,2,,#5G #5G #RT #SHARE #Stop5G #5G #5Grisks #coronavirus #5gDangers #CNNTownHall #ModiVideoMessage #PAct #Melly,,2020-04-03 04:39:42+00:00,#5G DANGERS People Across The World Tearing Down #5G TOWERS 5G IS NOT SAFE #RT AND #SHARE THIS: LETS TRY FOR 10K RT's TO SPREAD AWARENESS Make #Stop5G Trend #5G #5Grisks #coronavirus #5gDangers #CNNTownHall #ModiVideoMessage #PAct #Melly http://youtu.be/z0tDmA3wc1I
80,1245900135638368258,https://twitter.com/JJcccART/status/1245900135638368258,JJcccART,GOVUK,1,1,,#Corvid19 #5GDangers #5GCoronavirus,,2020-04-03 02:25:14+00:00,"Blood type A , has high infection rate and has higher iron content making you more susceptible to 5g radiation preventing oxygen to lung Blood type O has less iron and all infection are mild #Corvid19 #5GDangers #5GCoronavirus if you have type A blood expect to go on a ventilator"
